Helyiség;Kategória;Szint;Termék;Bolt;Hol kapható;Anyag / szín;Méret;Ár (Ft);Ármegjegyzés;Javasolt db;Összesen (Ft);Link;Miért illik;Mire figyelj;Ellenőrzés módja;Ellenőrizve;Link állapot;Pénznem;Eredeti ár;Eredeti részösszeg;Készlet / feltétel;Forintos költségútban;Ajánlás feltétele;Beköltözési prioritás;Prioritás indoka;Prioritás feltétele;Költségkizárás indoka
12-furdo;Törölközőtartó (szálcsiszolt sárgaréz sorozat);olcsóbb;AREZZO design MONO törölközőtartó, szálcsiszolt arany;AREZZO design (arezzodesign.hu);online (arezzodesign.hu), magyar forgalmazó, házhoz szállítás;szálcsiszolt arany felület (cikkszám AR-120150BG);a termékoldal nem ad meg méretet – rendelés előtt rákérdezni;14900;/db;2;29800;https://www.arezzodesign.hu/furdoszobai-kiegeszitok/arezzo-design-mono-torolkozotarto--szalcsiszolt-arany;Letisztult, egyenes rúd szálcsiszolt arany felülettel, magyar forgalmazótól – olcsóbb, mint a Deante vagy az Omnires megfelelője.;A termékoldal nem adja meg a hosszát – rendelés előtt rákérdezni. A MONO sorozat szálcsiszolt aranyban csak fogast, WC-papír tartót és törölközőtartót kínál, tehát nem teljes szett.;termékoldal;2026-09-20;200;HUF;14900;29800;;igen;;Prio 2;"A végleges fali sárgaréz kiegészítő halasztható; indulásra meglévő/egyszerű adagoló, pohár és megfelelő törölköző-elhelyezés elég.";;
12-furdo;Törölközőtartó (szálcsiszolt sárgaréz sorozat);prémium;OMNIRES Modern projekt - Törölközőtartó, hossza 60 cm, csiszolt sárgaréz MP60216BSB;Sanitino.hu;online (sanitino.hu), házhoz szállítás;sárgaréz test, csiszolt sárgaréz (brushed brass, BSB) felület;60,2x7x4,2 cm;29190;/db;2;58380;https://www.sanitino.hu/omnires-modern-projekt-torolkozotarto-hossza-60-cm-csiszolt-sargarez-mp60216bsb;Tömör sárgaréz alapanyag kifejezetten 'brushed brass' felülettel – a legpontosabb anyag- és színegyezés a ház egységes szálcsiszolt sárgaréz fémjéhez.;Előrendelésre, a bolt szerint kb. 9 napon belül érkezik a raktárba. A sorozat többi darabja (WC-kefe, szappanadagoló) kifejezetten drága.;termékoldal;2026-09-20;200;HUF;29190;58380;;igen;;Prio 2;"A végleges fali sárgaréz kiegészítő halasztható; indulásra meglévő/egyszerű adagoló, pohár és megfelelő törölköző-elhelyezés elég.";;
12-furdo;Tükör (kádas fürdő, megrendelt bútorhoz igazítva);ajánlott;LINDBYN tükör, aranyszínű, 60x120 cm;IKEA;online (ikea.com/hu) + áruház (Budaörs);eloxált alumínium keret, aranyszínű, lekerekített sarkok;60x120 cm – fekvő helyzetben 120 cm széles;19990;;1;19990;https://www.ikea.com/hu/hu/p/lindbyn-tuekoer-aranyszinu-90485597/;"Lekerekített, aranyszínű keretes, fürdőszobai használatra tesztelt tükör. Fektetve 120 cm széles; a kádas fürdő megrendelt bútorának és mosdójának méretéhez kell próbálni.";"Az eloxált alumínium 'arany' selyemfényű, kicsit világosabb/sárgább lehet, mint a szálcsiszolt sárgaréz csaptelep – áruházban megnézni. A fali kifolyók fölé úgy kell tervezni a magasságot, hogy a csapok rozettáit ne takarja. A végleges méretet és darabszámot a megrendelt szekrény/mosdó kiosztásához kell igazítani; a korábbi dupla mosdós elrendezés csak feltevés.";termékoldal;2026-09-20;200;HUF;19990;19990;;igen;a megrendelt bútorhoz végzett méretpróba után;Prio 1;"Egy használható mosdótükör a napi készülődéshez kell; meglévővel helyettesíthető.";;
12-furdo;Tükör (kádas fürdő, megrendelt bútorhoz igazítva);prémium;Ida kerek falitükör, aranyszínű, Ø 55 cm;Westwing;online (westwing.hu), házhoz szállítás;bevonatos alumínium keret, aranyszínű;Ø 55 cm;26990;/db – a két mosdó fölé 2 db;2;53980;https://www.westwing.hu/ida-kerek-falitukor-hu-21wes99879.html;Kerek, vékony aranyszínű keret a meglévő szerelvények mellé. A két darabos változat csak akkor indokolt, ha a megrendelt mosdóösszeállítás kiosztása ezt támogatja.;"A termékoldal nem ír fürdőszobai (párás) használatról és a keret fényességéről sem – jó szellőzés mellett használható, de a zuhany közvetlen közelébe ne kerüljön. A kért 50–60 cm-es tartomány közepe. A végleges méretet és darabszámot a megrendelt szekrény/mosdó kiosztásához kell igazítani; a korábbi dupla mosdós elrendezés csak feltevés.";termékoldal;2026-09-20;200;HUF;26990;53980;;igen;;Prio 1;"Egy használható mosdótükör a napi készülődéshez kell; meglévővel helyettesíthető.";;
12-furdo;Tükör (zuhanyzós fürdő);ajánlott;STOCKHOLM tükör, tölgy furnér, 80 cm;IKEA;online (ikea.com/hu) + áruház (Budaörs);rétegelt, tölgy furnéros keret, lakkozott;Ø 80 cm, mélység 10 cm (az alsó perem kis polc);29990;;1;29990;https://www.ikea.com/hu/hu/p/stockholm-tuekoer-toelgy-furner-90591588/;"Nagy, kerek, valódi tölgy furnér keret – a szürke csempe mellé a fa mosdószekrénnyel együtt ez hozza a meleget; fürdőszobai használatra tesztelt és jóváhagyott, biztonsági fóliás.";"A keret 10 cm mély, ezért a fali kifolyó fölött elég magasra kell tenni; a polcos peremre kisgyerek mellett ne kerüljön üveg tárgy.";termékoldal;2026-09-20;200;HUF;29990;29990;;igen;;Prio 2;Legalább egy teljesen működő fürdő mellett a második helyiség befejezése vagy a végleges kiegészítő későbbre ütemezhető.;"Második tükörként P2; indulásra egy napi használatra alkalmas mosdótükörrel számolunk.";
12-furdo;Tükör (zuhanyzós fürdő);olcsóbb;STOCKHOLM tükör, tölgy furnér, 60 cm;IKEA;online (ikea.com/hu) + áruház (Budaörs);rétegelt, tölgy furnéros keret, lakkozott;Ø 60 cm, mélység 10 cm;24990;/db – a kádas fürdőbe 2 db-ként is működik;1;24990;https://www.ikea.com/hu/hu/p/stockholm-tuekoer-toelgy-furner-50591585/;Ugyanaz a tölgy furnéros, fürdőszobára jóváhagyott kerek tükör kisebb méretben – ha a zuhanyzós fürdőben keskenyebb a falszakasz, vagy ha a kádas fürdőbe két kerek tükör kell.;A 100 cm-es szekrény fölött a 60 cm-es kicsit kicsinek hathat – inkább a 80 cm-es.;termékoldal;2026-09-20;200;HUF;24990;24990;;igen;;Prio 2;Legalább egy teljesen működő fürdő mellett a második helyiség befejezése vagy a végleges kiegészítő későbbre ütemezhető.;"Második tükörként P2; indulásra egy napi használatra alkalmas mosdótükörrel számolunk.";
12-furdo;Walk-in zuhanyfal (opcionális);prémium;Walk-in, Deante Prizma walk-in zuhanyfal, szálcsiszolt arany, 80 cm KTJ_R38P;Mozaik Kerámia (mozaikkeramia.hu);online (mozaikkeramia.hu), házhoz szállítás;6 mm edzett átlátszó üveg Active Cover bevonattal, szálcsiszolt arany fali profil + merevítő;80x195 cm, megfordítható (jobb/bal);73890;fali profillal és merevítővel;1;73890;https://www.mozaikkeramia.hu/walk-in-deante-prizma-walk-in-zuhanyfal-szalcsiszolt-arany-80-cm-ktjr38p-676251.html;Ha a zuhanyzós fürdő walk-in zuhanyához még nincs üvegfal: a szálcsiszolt arany profil ugyanaz a Deante felület, mint a kiegészítőké, zuhanytálca nélkül közvetlenül a csempére szerelhető.;Csak akkor kell, ha még nincs beépített üveg. A 80 cm-es szélességet a helyszínen ellenőrizni (a sorozatban más méret is létezik). A merevítő rúd a dekorsávos falra ne kerüljön.;termékoldal;2026-09-20;200;HUF;73890;73890;;igen;;Prio 2;Legalább egy teljesen működő fürdő mellett a második helyiség befejezése vagy a végleges kiegészítő későbbre ütemezhető.;"Ha nincs üveg és nélküle nem használható megfelelően a zuhany, annak használatba vétele előtt szükséges; addig a kész kádas fürdővel számolunk.";
12-furdo;Zsályazöld törölköző (akcentus);ajánlott;VALLASÅN fürdőlepedő, világoszöld, 70x140 cm;IKEA;online (ikea.com/hu) + áruház (Budaörs);80% pamut, 20% viszkóz, 285 g/m², tompa világoszöld (növényi hulladékból készült festék), rojtos szél;70x140 cm;2290;/db, akciós, eredeti 3 290 Ft;2;4580;https://www.ikea.com/hu/hu/p/vallasan-fuerdolepedo-vilagoszoeld-90531330/;Az irányelv szerint a zsályazöld törölköző jól áll a meleg szürke csempéhez: ez a tompa, földes zöld visszafogott akcentus a bézs GULVIAL törölközők mellé.;Vékony, laposszövésű (285 g/m²) – gyorsan szárad, de nem bolyhos frottír. Az árnyalatot áruházban érdemes a bézs törölköző mellé tenni. 100x150 cm-es változat 3 490 Ft.;termékoldal;2026-09-20;200;HUF;2290;4580;;igen;;Prio 2;Legalább egy teljesen működő fürdő mellett a második helyiség befejezése vagy a végleges kiegészítő későbbre ütemezhető.;;
12-furdo;Zuhanylehúzó;ajánlott;Deante Silia akasztható vízlehúzó, szálcsiszolt arany ADI_R31K;szaniteronline.hu;online (szaniteronline.hu), házhoz szállítás;rozsdamentes acél, szálcsiszolt arany;26,1x24 cm, akasztóval;15790;;1;15790;https://www.szaniteronline.hu/DE-ADIR31K-Deante-ADI-R31K;A walk-in zuhany üvegén és a beton hatású csempén a vízkő gyorsan meglátszik – a lehúzó így állandóan kint lesz, ezért számít, hogy a fémje egyezzen a szálcsiszolt arany szerelvényekkel.;"Drága egy lehúzóhoz képest; rendelésre érkezik.";termékoldal;2026-09-20;200;HUF;15790;15790;;igen;;Prio 2;Legalább egy teljesen működő fürdő mellett a második helyiség befejezése vagy a végleges kiegészítő későbbre ütemezhető.;;
13-kozlekedo;Futószőnyeg;ajánlott;MORUM Szőnyeg, síkszövött, bel/kültéri, bézs;IKEA;online (IKEA.hu) + IKEA Budaörs áruház;100% polipropilén, bézs, gumírozott csúszásgátló hátoldal;80x200 cm;7990;;1;7990;https://www.ikea.com/hu/hu/p/morum-szonyeg-sikszoevoett-bel-kuelteri-bezs-80624160/;Kézzel mosható, csúszásgátló hátú, bel/kültéri szőnyeg – pont a hidegburkolatos, keskeny közlekedőbe való, baba-barát, letörölhető felület.;Nem természetes rost (polipropilén), de ezért mosható és csúszásmentes – ez itt fontosabb szempont, mint a juta.;termékoldal;2026-09-20;200;HUF;7990;7990;;igen;;Prio 2;"A közlekedő szőnyeg nélkül is használható; a szabad útvonal az elsődleges.";;
14-gardrob;Fa vállfa;ajánlott;BUMERANG Vállfa, natúr;IKEA;online (ikea.com/hu) + áruház (Budaörs);tömör fa, natúr, áttetsző lakkozással;8 db/csomag;1990;/csomag (8 db, azaz kb. 249 Ft/db);2;3980;https://www.ikea.com/hu/hu/p/bumerang-vallfa-natur-30238543/;Természetes fa vállfa – illik a ház fa tónusához, és olcsón nagy mennyiségben beszerezhető (2 csomag = 16 db).;A pontos favajta a termékoldalon nincs megadva.;termékoldal;2026-09-20;200;HUF;1990;3980;;igen;;Prio 1;"A napi ruhatároláshoz szükséges vállfák; nem kell meglévő használható darabokat lecserélni.";;
14-gardrob;Nyitott gardróbrendszer;ajánlott;BOAXEL Gardrób komb, fehér/tölgy;IKEA;online (ikea.com/hu) + áruház (Budaörs);fehér porszórt acél váz, tölgyfa hatású polcok;125x40x201 cm;53850;;1;53850;https://www.ikea.com/hu/hu/p/boaxel-gardrob-komb-feher-toelgy-s59575784/;Ajtó nélküli, nyitott rendszer, fehér+tölgy kombináció – ez illik a ház tölgy alaptónusához, és jól kihasználja a 2,79 m²-es teret polcokkal, rúddal és kosarakkal.;"Falra kell rögzíteni (nem szabadon álló); a polcok fólia/papírbevonatú tölgyhatásúak, nem valódi furnér.";termékoldal;2026-09-20;200;HUF;53850;53850;;igen;;Prio 1;Legalább egy működő ruhatárolási megoldás kell, ha nincs áthozható szekrény/állvány.;Ha meglévő szekrény/állvány vagy másik helyiség tárolója kiváltja, a végleges rendszer P2.;
14-gardrob;Nyitott gardróbrendszer;olcsóbb;BOAXEL Gardrób komb, fehér;IKEA;online (ikea.com/hu) + áruház (Budaörs);fehér porszórt acél váz és polcok;82x40x201 cm;29900;;1;29900;https://www.ikea.com/hu/hu/p/boaxel-gardrob-komb-feher-s49332362/;Ugyanaz a moduláris, nyitott BOAXEL rendszer kisebb és olcsóbb kivitelben – jó belépő megoldás szűk térbe.;Nincs fa tónusú elem, csak fehér – a ház fa-egységéhez fa hatású polcok (pl. BOAXEL polc tölgyfa hatású, kb. 4500 Ft/db) utólag hozzáadhatók.;listaoldal;2026-09-20;200;HUF;29900;29900;;igen;;Prio 1;Legalább egy működő ruhatárolási megoldás kell, ha nincs áthozható szekrény/állvány.;Ha meglévő szekrény/állvány vagy másik helyiség tárolója kiváltja, a végleges rendszer P2.;
14-gardrob;Nyitott gardróbrendszer;prémium;ELVARLI Gardrób komb, fehér/bambusz;IKEA;online (ikea.com/hu) + áruház (Budaörs);fehér alumínium váz, bambusz polcok;135x50,8x221,5-350 cm (állítható magasság);161000;;1;161000;https://www.ikea.com/hu/hu/p/elvarli-gardrob-komb-feher-bambusz-s19158156/;Nyitott polcos rendszer valódi bambusz polcokkal (fonott rost hatás) – vizuálisan a legmelegebb, legtermészetesebb tölgy-rokon tónus a három opció közül.;"Mennyezeti rögzítést igényel (2 fő kell az összeszereléshez); 135 cm szélessége a 2,79 m²-es gardróbban helyszíni méréssel ellenőrizendő, mielőtt megrendelnéd.";termékoldal;2026-09-20;200;HUF;161000;161000;;igen;;Prio 1;Legalább egy működő ruhatárolási megoldás kell, ha nincs áthozható szekrény/állvány.;Ha meglévő szekrény/állvány vagy másik helyiség tárolója kiváltja, a végleges rendszer P2.;
14-gardrob;Tárolókosár;ajánlott;KNIPSA Kosár, tengerifű;IKEA;online (ikea.com/hu) + áruház (Budaörs);tengerifű, natúr;32x33x32 cm;6990;/db;3;20970;https://www.ikea.com/hu/hu/p/knipsa-kosar-tengerifu-20110540/;Természetes fonott rost (tengerifű) tárolókosár a polcokra – az irányelv 'fonott rost minden helyiségben' elve, itt kifejezetten tárolásra.;;listaoldal;2026-09-20;200;HUF;6990;20970;;igen;;Prio 2;Az alap ruhatárolás mellett kényelmi vagy esztétikai kiegészítő.;;
14-gardrob;Zsámoly / puff;ajánlott;TOLKNING Puff tárolóval, kézzel készült, rattan;IKEA;online (ikea.com/hu) + áruház (Budaörs);kézzel font rattan, natúr;kerek puff, rejtett tárolóval;34990;;1;34990;https://www.ikea.com/hu/hu/p/tolkning-puff-taroloval-kezzel-keszuelt-rattan-90512666/;Kis fonott rattan zsámoly, üléshez öltözködéskor, rejtett tárolóval – illik a hálóban lévő TOLKNING pad anyagához, egységes fonott-akcentust adva a háznak.;;listaoldal;2026-09-20;200;HUF;34990;34990;;igen;;Prio 2;Az alap ruhatárolás mellett kényelmi vagy esztétikai kiegészítő.;;
14-gardrob;Álló tükör;ajánlott;IKORNNES Állótükör, kőris;IKEA;online (ikea.com/hu) + áruház (Budaörs);rétegelt kőris furnér, natúr, áttetsző lakkozással;52x167 cm, hátoldalán ruhaakasztó rúddal;44990;;1;44990;https://www.ikea.com/hu/hu/p/ikornnes-allotuekoer-koris-30298396/;Világos fa (kőris) keretes álló tükör – az irányelv kifejezetten megengedi az 'tölgy VAGY kőris/nyír' fa családot, ez teljes alakos tükörként is működik a gardróbban.;A keret kőris, nem tölgy – világos, semleges tónusa miatt vizuálisan illeszkedik, de érdemes mintát/fotót egyeztetni a tölgy bútorok mellett.;termékoldal;2026-09-20;200;HUF;44990;44990;;igen;;Prio 2;Az alap ruhatárolás mellett kényelmi vagy esztétikai kiegészítő.;;
16-17-terasz;Bisztró szett (kis terasz);ajánlott;TÄRNÖ Asztal+2 szék, kültéri;IKEA;online + áruház (Budaörs, Örs vezér tere, Soroksár);"tömör akácfa ülőlapok, fekete porszórt festésű acélváz; Frösön/Duvholmen bézs párnák";"asztal 55 x 54 cm, mag. 70 cm; szék 39 x 40 cm";27390;akciós, eredeti 36 390 Ft;1;27390;https://www.ikea.com/hu/hu/p/taernoe-asztal-2-szek-kuelteri-fekete-vilagosbarnara-pacolt-froesoen-duvholmen-bezs-s59270863/;Kompakt reggelizőszett a 12,22 m²-es kis teraszra, összecsukható darabok, fa ülőfelület és matt fekete fém – illik az egyetlen megengedett fémszínhez.;"A váz fekete acél, nem tömör fa; a fém nagyobb felületen jelenik meg, mint az irányelv „kis adagban” elve javasolná.";termékoldal;2026-09-20;200;HUF;27390;27390;;igen;;Prio 2;"A belső lakótér használható teraszbútor nélkül; kültéri berendezés fél évvel később is vásárolható.";;
16-17-terasz;Bútorhuzat;ajánlott;TOSTERÖ Huzat kültéri bútorhoz (kanapé);IKEA;online + áruház (Budaörs, Örs vezér tere, Soroksár);vízálló szövet, fekete;220 x 220 cm;19990;;1;19990;https://www.ikea.com/hu/hu/p/tosteroe-huzat-kuelteri-butorhoz-kanape-fekete-20532309/;Erdős telken a hulló levél és a nedvesség miatt fontos a téli/téliesített letakarás – ez véd a lombtól és a csapadéktól a fa kanapén.;Csak fekete színben elérhető – esztétikailag nem illik a palettához, de télire úgyis eltakarja a bútort.;termékoldal;2026-09-20;200;HUF;19990;19990;;igen;;Prio 2;"A belső lakótér használható teraszbútor nélkül; kültéri berendezés fél évvel később is vásárolható.";"A kültéri bútor beszerzésével és a gyártói ápolási előírással együtt ütemezendő; a később vásárolt bútorhoz most nem kell.";
16-17-terasz;Fa ápoló olaj;ajánlott;Sadolin kertibútor ápoló olaj 0,75l teak;Praktiker;online (praktiker.hu) + áruház (23 magyarországi Praktikerben raktáron);színtelen/teak árnyalatú ápoló olaj;0,75 l;1690;;2;3380;https://www.praktiker.hu/epites-felujitas/festek-lakk-ragaszto/oldoszeres-festek/sadolin-kertibutor-apolo-olaj-0-75l-teak/p/275855;Akácra és teakre egyaránt ajánlott ápoló olaj – az erdős, nedves telken a fa bútoroknak évi 1-2 kezelésre lesz szükségük a kiszáradás/repedés ellen, ahogy azt az IKEA akác termékoldalai is javasolják.;;termékoldal;2026-09-20;200;HUF;1690;3380;;igen;;Prio 2;"A belső lakótér használható teraszbútor nélkül; kültéri berendezés fél évvel később is vásárolható.";"A kültéri bútor beszerzésével és a gyártói ápolási előírással együtt ütemezendő; a később vásárolt bútorhoz most nem kell.";
16-17-terasz;Hintaszék;ajánlott;vidaXL tömör akácfa hintaszék párnákkal;vidaXL;online (vidaxl.hu, házhozszállítás egész Magyarországra);"tömör akácfa, olajozott felület; 100% poliészter (vízálló) párnák";kétszemélyes hintapad, kb. 110 kg/ülőhely teherbírás;70030;;1;70030;https://www.vidaxl.hu/e/vidaxl-tomor-akacfa-hintaszek-parnakkal/8720286281079.html;"Fa hintapad az inspirációs képen látott ""fedett-veranda-hintaszek-erdo"" hangulathoz – opcionális extra a kis teraszra, vízálló párnákkal.";"Opcionális tétel; nagy, lánccal vagy állvánnyal felfüggesztett darab, mérje le előre a kis terasz belmagasságát/helyét.";termékoldal;2026-09-20;200;HUF;70030;70030;;igen;;Prio 2;"A belső lakótér használható teraszbútor nélkül; kültéri berendezés fél évvel később is vásárolható.";;
